-8.772119134664535522e-02,-2.175861001014709473e-01,6.448338925838470459e-02,2.351944148540496826e-01,-4.294853806495666504e-01,-9.131326526403427124e-02,-5.055032297968864441e-02,-6.157215833663940430e-01,8.290018439292907715e-01,-3.246131837368011475e-01,2.890427596867084503e-03,9.073518216609954834e-03,1.391375996172428131e-02,-3.140676926705054939e-05,7.872577756643295288e-03,-4.209787584841251373e-03,1.289502996951341629e-02,7.236981298774480820e-03,8.333203382790088654e-03
-8.944479376077651978e-02,-2.312986254692077637e-01,7.324682176113128662e-02,2.408203631639480591e-01,-4.409658610820770264e-01,-8.939094096422195435e-02,-5.001201108098030090e-02,-6.267971396446228027e-01,8.188689947128295898e-01,-3.138530850410461426e-01,2.190517960116267204e-03,9.003090672194957733e-03,1.231961231678724289e-02,-2.508807483536656946e-05,7.596096955239772797e-03,-3.846031613647937775e-03,1.281484309583902359e-02,7.116390392184257507e-03,8.208349347114562988e-03
-9.154009073972702026e-02,-2.447210848331451416e-01,8.046765625476837158e-02,2.489855140447616577e-01,-4.537769854068756104e-01,-8.658274263143539429e-02,-5.004484951496124268e-02,-6.352152228355407715e-01,8.067427277565002441e-01,-3.005971312522888184e-01,1.460568979382514954e-03,8.940200321376323700e-03,1.082242932170629501e-02,-2.693302485567983240e-05,7.359175942838191986e-03,-3.483945969492197037e-03,1.274637039750814438e-02,7.001551799476146698e-03,8.075496181845664978e-03
-9.363267570734024048e-02,-2.575855851173400879e-01,8.600526303052902222e-02,2.598074972629547119e-01,-4.680149257183074951e-01,-8.195234835147857666e-02,-5.086145922541618347e-02,-6.413453817367553711e-01,7.940543889999389648e-01,-2.851963639259338379e-01,1.122903428040444851e-03,8.824835531413555145e-03,9.411746636033058167e-03,-2.655533899087458849e-05,7.042175158858299255e-03,-3.105092328041791916e-03,1.267530024051666260e-02,6.901255343109369278e-03,7.972943596541881561e-03
-9.641333669424057007e-02,-2.696155011653900146e-01,8.933367580175399780e-02,2.739745974540710449e-01,-4.839383065700531006e-01,-7.620810717344284058e-02,-5.262120068073272705e-02,-6.447057723999023438e-01,7.796068787574768066e-01,-2.672542631626129150e-01,5.227483343333005905e-04,8.602941408753395081e-03,8.047820068895816803e-03,-2.691852387215476483e-05,6.673542782664299011e-03,-2.760766074061393738e-03,1.260010525584220886e-02,6.801172159612178802e-03,7.867099717259407043e-03
-9.913299977779388428e-02,-2.806714773178100586e-01,9.141916036605834961e-02,2.899682521820068359e-01,-5.009323358535766602e-01,-6.913120299577713013e-02,-5.493224784731864929e-02,-6.456274986267089844e-01,7.640266418457031250e-01,-2.465951889753341675e-01,2.747474936768412590e-04,8.449799381196498871e-03,6.753459572792053223e-03,-2.800455149554181844e-05,6.364217493683099747e-03,-2.528026234358549118e-03,1.253150962293148041e-02,6.730307359248399734e-03,7.807161659002304077e-03
-1.013087928295135498e-01,-2.908497750759124756e-01,9.257544577121734619e-02,3.072415590286254883e-01,-5.188024044036865234e-01,-6.159364432096481323e-02,-5.838337540626525879e-02,-6.464999914169311523e-01,7.551948428153991699e-01,-2.217220813035964966e-01,5.935007939115166664e-04,8.417381905019283295e-03,5.600905511528253555e-03,-3.349421240272931755e-05,6.182336248457431793e-03,-2.470323815941810608e-03,1.245306432247161865e-02,6.671439856290817261e-03,7.694177329540252686e-03
-9.908470511436462402e-02,-2.981975972652435303e-01,9.608691185712814331e-02,3.220002055168151855e-01,-5.313546061515808105e-01,-6.034170463681221008e-02,-6.488715112209320068e-02,-6.510285735130310059e-01,7.836202383041381836e-01,-2.440163791179656982e-01,3.136451821774244308e-03,8.381145074963569641e-03,3.886524355039000511e-03,-9.458504791837185621e-06,6.709550507366657257e-03,-2.442618599161505699e-03,1.228729821741580963e-02,6.690068170428276062e-03,9.319833479821681976e-03
-9.492341428995132446e-02,-3.009121716022491455e-01,9.674526005983352661e-02,3.400884866714477539e-01,-5.386757850646972656e-01,-5.873649939894676208e-02,-6.690849363803863525e-02,-6.506722569465637207e-01,8.004533648490905762e-01,-2.603774964809417725e-01,4.602376371622085571e-03,8.332074619829654694e-03,2.388611901551485062e-03,-2.673020617294241674e-06,6.746653001755475998e-03,-2.412305213510990143e-03,1.217407919466495514e-02,6.697969511151313782e-03,9.438157081604003906e-03
-9.020361304283142090e-02,-3.012587726116180420e-01,9.446148574352264404e-02,3.586091995239257812e-01,-5.417889952659606934e-01,-5.700524523854255676e-02,-6.687466055154800415e-02,-6.486554145812988281e-01,8.091810345649719238e-01,-2.720061242580413818e-01,4.916893783956766129e-03,8.288237266242504120e-03,1.715124002657830715e-03,-1.757123573042917997e-05,6.747082341462373734e-03,-2.392104826867580414e-03,1.208020932972431183e-02,6.677271798253059387e-03,9.392754174768924713e-03
-8.601889014244079590e-02,-3.004921078681945801e-01,8.796942979097366333e-02,3.787853717803955078e-01,-5.412849187850952148e-01,-5.487367883324623108e-02,-6.608089059591293335e-02,-6.462780833244323730e-01,8.113349676132202148e-01,-2.794553935527801514e-01,5.088223610073328018e-03,8.239290677011013031e-03,1.604021410457789898e-03,-3.917383219231851399e-05,6.742214784026145935e-03,-2.376288874074816704e-03,1.197936665266752243e-02,6.653019692748785019e-03,9.318727999925613403e-03
-8.370366692543029785e-02,-2.988697886466979980e-01,7.668644934892654419e-02,4.015522897243499756e-01,-5.373923778533935547e-01,-5.244698375463485718e-02,-6.475965678691864014e-02,-6.436548829078674316e-01,8.073066473007202148e-01,-2.829419076442718506e-01,5.139077547937631607e-03,8.188284933567047119e-03,1.541109755635261536e-03,-6.324072455754503608e-05,6.742034107446670532e-03,-2.359436824917793274e-03,1.187834329903125763e-02,6.627446506172418594e-03,9.234121069312095642e-03
-8.305289596319198608e-02,-2.965836524963378906e-01,6.136957556009292603e-02,4.261538386344909668e-01,-5.297743678092956543e-01,-4.922610893845558167e-02,-6.316965818405151367e-02,-6.405119895935058594e-01,7.973846793174743652e-01,-2.827738523483276367e-01,5.476122722029685974e-03,8.143793791532516479e-03,1.487360685132443905e-03,-8.812396117718890309e-05,6.755576469004154205e-03,-2.341179875656962395e-03,1.178150158375501633e-02,6.605494767427444458e-03,9.152072481811046600e-03
